id,spacegroup,density,energy,minimization_step,trial_number,minimization_time,metadata
ttbi-QR-148-12642-3,148,1.2662,-153.9221,3,12642,29.229105949401855,
ttbi-QR-96-15071-3,96,1.1949,-153.9107,3,15071,31.381556272506714,
ttbi-QR-15-2324-3,15,1.2366,-153.9053,3,2324,18.00129246711731,
ttbi-QR-14-4502-3,14,1.0048,-153.9024,3,4502,30.732407569885254,
ttbi-QR-14-12549-3,14,1.0723,-153.9007,3,12549,17.764609336853027,
ttbi-QR-15-11333-3,15,1.1966,-153.8917,3,11333,19.48977494239807,
ttbi-QR-148-6282-3,148,1.2663,-153.8748,3,6282,28.832610368728638,
ttbi-QR-15-2573-3,15,0.8408,-153.8601,3,2573,18.871850967407227,
ttbi-QR-60-12755-3,60,0.9897,-153.8591,3,12755,38.57736301422119,
ttbi-QR-13-20142-3,13,1.1806,-153.8498,3,20142,19.56591796875,
ttbi-QR-60-20990-3,60,0.991,-153.8439,3,20990,33.89101600646973,
ttbi-QR-56-4081-3,56,1.102,-153.8364,3,4081,35.165778160095215,
ttbi-QR-14-3584-3,14,1.0447,-153.834,3,3584,16.030818462371826,
ttbi-QR-61-2521-3,61,1.1469,-153.83,3,2521,40.900561809539795,
ttbi-QR-96-12730-3,96,1.1809,-153.8202,3,12730,31.799386978149414,
ttbi-QR-60-9995-3,60,0.8072,-153.8202,3,9995,31.825870037078857,
ttbi-QR-43-11386-3,43,1.2078,-153.7997,3,11386,17.54674792289734,
ttbi-QR-96-7438-3,96,1.125,-153.7898,3,7438,28.348414182662964,
ttbi-QR-15-11644-3,15,1.0704,-153.7852,3,11644,32.61479353904724,
ttbi-QR-96-1635-3,96,1.179,-153.7587,3,1635,31.6638822555542,
ttbi-QR-15-17136-3,15,1.0471,-153.7482,3,17136,17.139938354492188,
ttbi-QR-15-1864-3,15,1.0076,-153.7264,3,1864,16.987937927246094,
ttbi-QR-60-7183-3,60,0.908,-153.699,3,7183,39.85628867149353,
ttbi-QR-148-16250-3,148,1.2742,-153.6903,3,16250,35.395665407180786,
ttbi-QR-14-7108-3,14,1.234,-153.6885,3,7108,69.32470154762268,
ttbi-QR-76-4060-3,76,1.1159,-153.6847,3,4060,13.996618747711182,
ttbi-QR-61-17450-3,61,1.0692,-153.6826,3,17450,33.841545820236206,
ttbi-QR-88-32410-3,88,1.3543,-153.6752,3,32410,36.85907959938049,
ttbi-QR-14-10824-3,14,0.8787,-153.6715,3,10824,17.364502429962158,
ttbi-QR-96-11303-3,96,0.9804,-153.6672,3,11303,27.020440101623535,
ttbi-QR-2-19514-3,2,1.0581,-153.6633,3,19514,18.021259546279907,
ttbi-QR-2-3784-3,2,0.8262,-153.644,3,3784,11.835385799407959,
ttbi-QR-15-16880-3,15,0.7072,-153.6432,3,16880,27.376873254776,
ttbi-QR-60-3030-3,60,0.9208,-153.6265,3,3030,32.15047335624695,
ttbi-QR-13-6971-3,13,0.9755,-153.6243,3,6971,83.68715596199036,
ttbi-QR-86-20521-3,86,1.0727,-153.5532,3,20521,30.314287185668945,
ttbi-QR-33-8866-3,33,1.1103,-153.548,3,8866,14.137285947799683,
ttbi-QR-15-3054-3,15,0.7615,-153.5436,3,3054,11.117368936538696,
ttbi-QR-14-105-3,14,0.9267,-153.5376,3,105,14.902176856994629,
ttbi-QR-14-10681-3,14,1.0833,-153.5229,3,10681,17.41451406478882,
ttbi-QR-60-6612-3,60,1.1672,-153.5172,3,6612,34.00171756744385,
ttbi-QR-2-12888-3,2,0.7854,-153.5085,3,12888,17.524454593658447,
ttbi-QR-43-4827-3,43,1.0421,-153.502,3,4827,16.045140504837036,
ttbi-QR-4-11799-3,4,0.5439,-153.5015,3,11799,3.0269737243652344,
ttbi-QR-15-14456-3,15,1.0196,-153.5006,3,14456,14.832132577896118,
ttbi-QR-88-24954-3,88,0.8682,-153.499,3,24954,29.186367511749268,
ttbi-QR-14-11503-3,14,1.1327,-153.4872,3,11503,24.962034940719604,
ttbi-QR-33-5660-3,33,0.7684,-153.4853,3,5660,8.18443751335144,
ttbi-QR-60-3470-3,60,0.8375,-153.4847,3,3470,32.553651094436646,
ttbi-QR-18-8087-3,18,1.1869,-153.4813,3,8087,16.164199352264404,
ttbi-QR-60-12073-3,60,1.1678,-153.4515,3,12073,91.961345911026,
ttbi-QR-33-11109-3,33,0.9484,-153.4473,3,11109,20.9593403339386,
ttbi-QR-13-16882-3,13,0.9502,-153.4461,3,16882,35.89813446998596,
ttbi-QR-86-8621-3,86,1.212,-153.4459,3,8621,34.504557609558105,
ttbi-QR-18-4392-3,18,0.5439,-153.4384,3,4392,7.937500715255737,
ttbi-QR-88-18522-3,88,1.218,-153.4377,3,18522,32.68615913391113,
ttbi-QR-14-5924-3,14,0.9823,-153.4337,3,5924,57.38725399971008,
ttbi-QR-13-17662-3,13,1.1815,-153.4143,3,17662,17.928418159484863,
ttbi-QR-56-17836-3,56,1.0342,-153.3848,3,17836,34.19970369338989,
ttbi-QR-14-9471-3,14,1.2267,-153.3825,3,9471,16.197933197021484,
ttbi-QR-15-13088-3,15,0.8497,-153.3818,3,13088,36.643450021743774,
ttbi-QR-15-14170-3,15,1.1608,-153.3723,3,14170,27.86977529525757,
ttbi-QR-15-10714-3,15,1.1677,-153.3665,3,10714,16.5771381855011,
ttbi-QR-15-11111-3,15,0.8532,-153.3643,3,11111,14.107976913452148,
